template_id,template_name,scenario_id,scenario_category,is_mutated,num_resources,num_resource_types,has_storage,has_vm,has_nsg,has_vnet,has_keyvault,has_sql,has_webapp,count_storage,count_vm,count_nsg,count_vnet,any_public_access,all_https_only,any_weak_tls,any_http_allowed,pct_secure_boot,pct_vtpm_enabled,any_no_encryption,any_password_auth,any_open_inbound,any_open_ssh,any_open_rdp,any_ddos_disabled,all_encryption_enabled,any_diagnostics_disabled,any_no_patching,all_auto_patch,pct_managed_identity,any_no_identity,any_versioning_disabled,any_soft_delete_disabled,any_no_availability_set,all_managed_disks,any_unmanaged_disk,any_no_service_endpoints,any_broad_address_space,num_dependencies,avg_resource_degree,max_resource_degree,has_isolated_resources,max_dependency_depth,dependency_density,has_any_misconfiguration,misconfiguration_count,unique_rule_count,security_issue_count,operational_issue_count,reliability_issue_count,has_critical_issue,has_high_issue,max_severity_level,cis_compliance_pct
quickstarts/function-app-0635/azuredeploy,azuredeploy,reliability_high,reliability,1,11,4,1,1,0,1,0,0,1,1,2,0,1,0,1,0,0,0.8,0.82,0,0,0,0,0,0,1,1,0,1,0.83,0,0,0,1,0,1,1,1,2,0.18,2,0,1,0.018,1,4,4,0,0,4,0,1,3,60
quickstarts/function-app-0635/azuredeploy,azuredeploy,reliability_medium,reliability,1,11,4,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0.92,0.85,0,0,0,0,0,0,1,0,0,1,0.7,0,0,0,0,0,1,0,0,6,0.55,6,1,3,0.055,1,1,1,0,0,1,0,0,2,90
quickstarts/function-app-0635/azuredeploy,azuredeploy,security_all,security,1,11,4,1,1,0,1,0,0,1,2,2,0,1,0,1,1,0,0.64,0.01,1,1,0,0,0,0,0,1,0,1,0.81,0,0,0,0,1,0,0,0,1,0.09,1,1,4,0.009,1,4,4,4,0,0,0,1,3,60
quickstarts/function-app-0635/azuredeploy,azuredeploy,operational_all,operational,1,11,4,1,1,0,1,0,0,1,0,3,0,2,0,1,0,0,0.95,0.94,0,0,0,0,0,0,1,0,1,0,0.41,0,1,0,0,1,0,0,0,0,0.0,0,0,4,0.0,1,2,2,0,2,0,0,0,2,80
quickstarts/function-app-0635/azuredeploy,azuredeploy,reliability_all,reliability,1,11,4,1,1,0,1,0,0,1,1,0,0,2,0,1,0,0,0.85,0.83,0,0,0,0,0,0,1,1,0,1,0.99,0,0,0,0,1,0,0,0,3,0.27,3,0,4,0.027,0,0,0,0,0,0,0,0,0,100.0
quickstarts/function-app-0635/azuredeploy,azuredeploy,security_operational,combined,1,11,4,1,1,0,1,0,0,1,2,3,0,1,0,1,0,0,0.8,0.81,0,0,0,0,0,0,1,1,0,1,0.94,0,0,0,0,1,0,0,0,3,0.27,3,1,1,0.027,1,4,4,4,0,0,0,1,3,60
quickstarts/function-app-0635/azuredeploy,azuredeploy,security_reliability,combined,1,11,4,1,1,0,1,0,0,1,2,1,0,1,0,1,0,0,0.99,0.88,0,0,0,0,0,0,1,1,0,1,0.72,0,0,0,0,1,0,0,0,4,0.36,4,1,3,0.036,1,1,1,1,0,0,0,0,2,90
quickstarts/function-app-0635/azuredeploy,azuredeploy,operational_reliability,combined,1,11,4,1,1,0,1,0,0,1,2,3,0,2,0,1,0,0,0.86,0.95,0,0,0,0,0,0,1,0,0,1,0.85,0,0,0,0,1,0,0,0,2,0.18,2,1,5,0.018,1,3,3,0,3,0,0,1,3,70
quickstarts/function-app-0635/azuredeploy,azuredeploy,all_mutations,combined,1,11,4,1,1,0,1,0,0,1,2,1,0,0,0,1,0,0,0.99,0.83,0,0,0,0,0,0,1,1,0,1,0.74,0,0,0,0,1,0,0,0,5,0.45,5,1,0,0.045,0,0,0,0,0,0,0,0,0,100.0
quickstarts/logic-app-0636/azuredeploy,azuredeploy,baseline,control,0,2,2,1,1,0,1,0,0,0,2,1,0,2,0,1,0,0,0.88,0.88,0,0,0,0,0,0,1,0,0,1,0.81,0,0,0,0,1,0,0,0,0,0.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,100.0
quickstarts/logic-app-0636/azuredeploy,azuredeploy,security_high,security,1,2,2,1,1,0,1,0,0,0,2,2,0,2,1,0,1,1,0.69,0.25,0,1,0,0,0,0,0,1,0,1,0.83,0,0,0,0,1,0,0,0,1,0.5,1,1,2,0.5,1,5,5,5,0,0,0,1,3,50
quickstarts/logic-app-0636/azuredeploy,azuredeploy,security_medium,security,1,2,2,1,1,0,1,0,0,0,1,0,0,2,0,1,0,0,0.57,0.58,0,1,0,0,0,0,0,1,0,1,0.73,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0.0,1,1,1,1,0,0,0,0,2,90
quickstarts/logic-app-0636/azuredeploy,azuredeploy,operational_high,operational,1,2,2,1,1,0,1,0,0,0,1,1,0,2,0,1,0,0,0.99,0.82,0,0,0,0,0,0,1,1,0,1,0.1,1,1,0,0,1,0,0,0,0,0.0,0,0,0,0.0,1,3,3,0,3,0,0,1,3,70
quickstarts/logic-app-0636/azuredeploy,azuredeploy,operational_medium,operational,1,2,2,1,1,0,1,0,0,0,0,1,0,2,0,1,0,0,0.98,0.89,0,0,0,0,0,0,1,0,1,0,0.09,1,0,1,0,1,0,0,0,1,0.5,1,1,1,0.5,1,3,3,0,3,0,0,1,3,70
quickstarts/logic-app-0636/azuredeploy,azuredeploy,reliability_high,reliability,1,2,2,1,1,0,1,0,0,0,2,1,0,1,0,1,0,0,0.97,0.85,0,0,0,0,0,0,1,0,0,1,0.83,0,0,0,0,0,1,1,1,0,0.0,0,0,2,0.0,1,3,3,0,0,3,0,1,3,70
quickstarts/logic-app-0636/azuredeploy,azuredeploy,reliability_medium,reliability,1,2,2,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0.88,0.96,0,0,0,0,0,0,1,1,0,1,0.99,0,0,0,0,1,0,0,1,1,0.5,1,1,2,0.5,1,1,1,0,0,1,0,0,2,90
quickstarts/logic-app-0636/azuredeploy,azuredeploy,security_all,security,1,2,2,1,1,0,1,0,0,0,2,3,0,1,1,1,0,0,0.47,0.02,0,1,0,0,0,1,0,0,0,1,0.88,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0.0,1,5,5,5,0,0,0,1,3,50
quickstarts/logic-app-0636/azuredeploy,azuredeploy,operational_all,operational,1,2,2,1,1,0,1,0,0,0,2,1,0,1,0,1,0,0,0.99,0.82,0,0,0,0,0,0,1,1,0,1,0.38,1,0,1,0,1,0,0,0,1,0.5,1,1,2,0.5,1,3,3,0,3,0,0,1,3,70
quickstarts/logic-app-0636/azuredeploy,azuredeploy,reliability_all,reliability,1,2,2,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0.81,1.0,0,0,0,0,0,0,1,0,0,1,0.78,0,0,0,1,1,0,0,1,1,0.5,1,1,1,0.5,1,2,2,0,0,2,0,0,2,80
quickstarts/logic-app-0636/azuredeploy,azuredeploy,security_operational,combined,1,2,2,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0.81,0.85,0,0,0,0,0,0,1,1,0,1,0.78,0,0,0,0,1,0,0,0,1,0.5,1,1,0,0.5,1,1,1,1,0,0,0,0,2,90
quickstarts/logic-app-0636/azuredeploy,azuredeploy,security_reliability,combined,1,2,2,1,1,0,1,0,0,0,0,3,0,2,0,1,0,0,0.81,0.94,0,0,0,0,0,0,1,1,0,1,0.77,0,0,0,0,1,0,0,0,0,0.0,0,1,1,0.0,1,1,1,1,0,0,0,0,2,90
quickstarts/logic-app-0636/azuredeploy,azuredeploy,operational_reliability,combined,1,2,2,1,1,0,1,0,0,0,0,3,0,2,0,1,0,0,0.96,0.84,0,0,0,0,0,0,1,1,0,1,0.79,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0.0,1,4,4,0,3,1,0,1,3,60
quickstarts/logic-app-0636/azuredeploy,azuredeploy,all_mutations,combined,1,2,2,1,1,0,1,0,0,0,1,2,0,1,0,1,0,0,0.95,0.86,0,0,0,0,0,0,1,0,0,1,0.75,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,100.0
quickstarts/sql-database-0637/azuredeploy,azuredeploy,baseline,control,0,6,6,1,1,1,0,0,1,0,2,1,1,0,0,1,0,0,0.99,0.8,0,0,0,0,0,0,1,0,0,1,0.95,0,0,0,0,1,0,0,0,4,0.67,4,0,3,0.133,0,0,0,0,0,0,0,0,0,100.0
quickstarts/sql-database-0637/azuredeploy,azuredeploy,security_high,security,1,6,6,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0.42,0.36,1,1,1,0,1,0,0,0,0,1,0.71,0,0,0,0,1,0,0,0,5,0.83,5,1,4,0.167,1,7,7,7,0,0,0,1,3,30
quickstarts/sql-database-0637/azuredeploy,azuredeploy,security_medium,security,1,6,6,1,1,1,0,0,1,0,1,1,2,0,0,1,1,0,0.63,0.22,1,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,1,0,0,0,4,0.67,4,0,5,0.133,1,3,3,3,0,0,0,1,3,70
quickstarts/sql-database-0637/azuredeploy,azuredeploy,operational_high,operational,1,6,6,1,1,1,0,0,1,0,2,1,2,0,0,1,0,0,0.88,0.82,0,0,0,0,0,0,1,1,1,0,0.22,0,1,0,0,1,0,0,0,3,0.5,3,1,4,0.1,1,3,3,0,3,0,0,1,3,70
quickstarts/sql-database-0637/azuredeploy,azuredeploy,operational_medium,operational,1,6,6,1,1,1,0,0,1,0,0,2,2,0,0,1,0,0,0.87,0.98,0,0,0,0,0,0,1,1,0,1,0.46,0,1,0,0,1,0,0,0,3,0.5,3,0,1,0.1,1,2,2,0,2,0,0,0,2,80
quickstarts/sql-database-0637/azuredeploy,azuredeploy,reliability_high,reliability,1,6,6,1,1,1,0,0,1,0,1,1,2,0,0,1,0,0,0.88,0.99,0,0,0,0,0,0,1,0,0,1,0.88,0,0,0,1,1,0,0,0,1,0.17,1,0,1,0.033,1,1,1,0,0,1,0,0,2,90
quickstarts/sql-database-0637/azuredeploy,azuredeploy,reliability_medium,reliability,1,6,6,1,1,1,0,0,1,0,1,3,0,0,0,1,0,0,0.91,0.86,0,0,0,0,0,0,1,0,0,1,0.97,0,0,0,0,1,0,0,0,0,0.0,0,1,5,0.0,0,0,0,0,0,0,0,0,0,100.0
quickstarts/sql-database-0637/azuredeploy,azuredeploy,security_all,security,1,6,6,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0.42,0.42,1,0,1,1,1,0,0,0,0,1,0.99,0,0,0,0,1,0,0,0,1,0.17,1,1,2,0.033,1,8,8,8,0,0,0,1,3,20
quickstarts/sql-database-0637/azuredeploy,azuredeploy,operational_all,operational,1,6,6,1,1,1,0,0,1,0,1,3,2,0,0,1,0,0,0.82,0.91,0,0,0,0,0,0,1,1,0,1,0.2,0,1,1,0,1,0,0,0,0,0.0,0,1,1,0.0,1,3,3,0,3,0,0,1,3,70
quickstarts/sql-database-0637/azuredeploy,azuredeploy,reliability_all,reliability,1,6,6,1,1,1,0,0,1,0,0,2,2,0,0,1,0,0,0.82,0.98,0,0,0,0,0,0,1,1,0,1,0.88,0,0,0,1,0,1,0,0,5,0.83,5,1,3,0.167,1,2,2,0,0,2,0,0,2,80
quickstarts/sql-database-0637/azuredeploy,azuredeploy,security_operational,combined,1,6,6,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0.98,0.82,0,0,0,0,0,0,1,1,0,1,0.86,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0.0,1,2,2,1,1,0,0,0,2,80
quickstarts/sql-database-0637/azuredeploy,azuredeploy,security_reliability,combined,1,6,6,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0.97,0.83,0,0,0,0,0,0,1,1,0,1,0.85,0,0,0,0,1,0,0,0,0,0.0,0,1,1,0.0,1,2,2,2,0,0,0,0,2,80
quickstarts/sql-database-0637/azuredeploy,azuredeploy,operational_reliability,combined,1,6,6,1,1,1,0,0,1,0,2,1,1,0,0,1,0,0,0.85,0.92,0,0,0,0,0,0,1,1,0,1,0.75,0,0,0,0,1,0,0,0,4,0.67,4,1,2,0.133,1,4,4,0,2,2,0,1,3,60
quickstarts/sql-database-0637/azuredeploy,azuredeploy,all_mutations,combined,1,6,6,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0.81,0.85,0,0,0,0,0,0,1,1,0,1,0.81,0,0,0,0,1,0,0,0,3,0.5,3,0,1,0.1,0,0,0,0,0,0,0,0,0,100.0
quickstarts/batch-account-0638/azuredeploy,azuredeploy,baseline,control,0,4,4,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0.96,0.92,0,0,0,0,0,0,1,0,0,1,0.97,0,0,0,0,1,0,0,0,1,0.25,1,1,3,0.083,0,0,0,0,0,0,0,0,0,100.0
quickstarts/batch-account-0638/azuredeploy,azuredeploy,security_high,security,1,4,4,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0.17,0.06,1,1,0,1,0,0,0,1,0,1,0.9,0,0,0,0,1,0,0,0,1,0.25,1,1,3,0.083,1,5,5,5,0,0,0,1,3,50
quickstarts/batch-account-0638/azuredeploy,azuredeploy,security_medium,security,1,4,4,0,1,1,1,1,0,1,0,1,2,1,0,1,0,0,0.15,0.01,0,0,0,0,0,1,0,0,0,1,0.89,0,0,0,0,1,0,0,0,3,0.75,3,1,4,0.25,1,3,3,3,0,0,0,1,3,70
quickstarts/batch-account-0638/azuredeploy,azuredeploy,operational_high,operational,1,4,4,0,1,1,1,1,0,1,0,3,0,0,0,0,0,0,0.93,0.81,0,0,0,0,0,0,1,1,0,1,0.01,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0.0,1,2,2,0,2,0,0,0,2,80
quickstarts/batch-account-0638/azuredeploy,azuredeploy,operational_medium,operational,1,4,4,0,1,1,1,1,0,1,0,0,2,0,0,0,0,0,0.87,0.83,0,0,0,0,0,0,1,0,1,0,0.03,0,0,0,0,1,0,0,0,2,0.5,2,0,1,0.167,1,1,1,0,1,0,0,0,2,90
quickstarts/batch-account-0638/azuredeploy,azuredeploy,reliability_high,reliability,1,4,4,0,1,1,1,1,0,1,0,3,0,2,0,0,0,0,0.97,0.88,0,0,0,0,0,0,1,0,0,1,0.95,0,0,0,0,1,0,0,0,3,0.75,3,0,3,0.25,0,0,0,0,0,0,0,0,0,100.0
quickstarts/batch-account-0638/azuredeploy,azuredeploy,reliability_medium,reliability,1,4,4,0,1,1,1,1,0,1,0,0,2,0,0,0,0,0,0.99,0.86,0,0,0,0,0,0,1,0,0,1,0.85,0,0,0,0,0,1,0,0,1,0.25,1,1,1,0.083,1,1,1,0,0,1,0,0,2,90
quickstarts/batch-account-0638/azuredeploy,azuredeploy,security_all,security,1,4,4,0,1,1,1,1,0,1,0,2,0,1,0,1,0,0,0.21,0.29,1,1,0,1,0,1,0,0,0,1,0.75,0,0,0,0,1,0,0,0,2,0.5,2,0,4,0.167,1,6,6,6,0,0,0,1,3,40
quickstarts/batch-account-0638/azuredeploy,azuredeploy,operational_all,operational,1,4,4,0,1,1,1,1,0,1,0,3,2,1,0,0,0,0,0.96,0.99,0,0,0,0,0,0,1,1,0,1,0.13,0,0,0,0,1,0,0,0,1,0.25,1,1,2,0.083,1,1,1,0,1,0,0,0,2,90
quickstarts/batch-account-0638/azuredeploy,azuredeploy,reliability_all,reliability,1,4,4,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0.91,0.98,0,0,0,0,0,0,1,1,0,1,0.84,0,0,0,1,0,1,0,0,3,0.75,3,1,2,0.25,1,2,2,0,0,2,0,0,2,80
quickstarts/batch-account-0638/azuredeploy,azuredeploy,security_operational,combined,1,4,4,0,1,1,1,1,0,1,0,0,2,2,0,0,0,0,0.91,0.9,0,0,0,0,0,0,1,1,0,1,0.76,0,0,0,0,1,0,0,0,1,0.25,1,0,3,0.083,1,2,2,2,0,0,0,0,2,80
quickstarts/batch-account-0638/azuredeploy,azuredeploy,security_reliability,combined,1,4,4,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0.94,0.82,0,0,0,0,0,0,1,1,0,1,0.96,0,0,0,0,1,0,0,0,3,0.75,3,1,1,0.25,1,3,3,2,0,1,0,1,3,70
quickstarts/batch-account-0638/azuredeploy,azuredeploy,operational_reliability,combined,1,4,4,0,1,1,1,1,0,1,0,1,2,1,0,0,0,0,0.87,0.99,0,0,0,0,0,0,1,1,0,1,0.85,0,0,0,0,1,0,0,0,0,0.0,0,0,2,0.0,1,2,2,0,0,2,0,0,2,80
quickstarts/batch-account-0638/azuredeploy,azuredeploy,all_mutations,combined,1,4,4,0,1,1,1,1,0,1,0,3,2,1,0,0,0,0,0.86,0.9,0,0,0,0,0,0,1,1,0,1,0.75,0,0,0,0,1,0,0,0,2,0.5,2,0,0,0.167,0,0,0,0,0,0,0,0,0,100.0
quickstarts/keyvault-0639/azuredeploy,azuredeploy,baseline,control,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0.86,6,0,0,0.143,0,0,0,0,0,0,0,0,0,100.0
quickstarts/keyvault-0639/azuredeploy,azuredeploy,security_high,security,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0.57,4,1,1,0.095,1,2,2,2,0,0,0,0,2,80
quickstarts/keyvault-0639/azuredeploy,azuredeploy,security_medium,security,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0.86,6,0,1,0.143,1,2,2,2,0,0,0,0,2,80
quickstarts/keyvault-0639/azuredeploy,azuredeploy,operational_high,operational,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.14,1,1,2,0.024,0,0,0,0,0,0,0,0,0,100.0
quickstarts/keyvault-0639/azuredeploy,azuredeploy,operational_medium,operational,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5,0.71,5,1,2,0.119,0,0,0,0,0,0,0,0,0,100.0
quickstarts/keyvault-0639/azuredeploy,azuredeploy,reliability_high,reliability,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0.86,6,0,2,0.143,0,0,0,0,0,0,0,0,0,100.0
quickstarts/keyvault-0639/azuredeploy,azuredeploy,reliability_medium,reliability,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0.57,4,1,4,0.095,0,0,0,0,0,0,0,0,0,100.0
quickstarts/keyvault-0639/azuredeploy,azuredeploy,security_all,security,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.71,5,0,4,0.119,1,2,2,2,0,0,0,0,2,80
quickstarts/keyvault-0639/azuredeploy,azuredeploy,operational_all,operational,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,0.57,4,1,4,0.095,0,0,0,0,0,0,0,0,0,100.0
quickstarts/keyvault-0639/azuredeploy,azuredeploy,reliability_all,reliability,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.14,1,0,4,0.024,0,0,0,0,0,0,0,0,0,100.0
quickstarts/keyvault-0639/azuredeploy,azuredeploy,security_operational,combined,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,5,0.0,1,4,4,1,3,0,0,1,3,60
quickstarts/keyvault-0639/azuredeploy,azuredeploy,security_reliability,combined,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0.29,2,1,4,0.048,1,3,3,3,0,0,0,1,3,70
quickstarts/keyvault-0639/azuredeploy,azuredeploy,operational_reliability,combined,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0.86,6,1,1,0.143,1,4,4,0,3,1,0,1,3,60
quickstarts/keyvault-0639/azuredeploy,azuredeploy,all_mutations,combined,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0.29,2,0,4,0.048,0,0,0,0,0,0,0,0,0,100.0
quickstarts/storage-account-0640/azuredeploy,azuredeploy,baseline,control,0,5,5,1,1,0,1,1,1,0,2,0,0,0,0,1,0,0,0.96,0.92,0,0,0,0,0,0,1,0,0,1,0.73,0,0,0,0,1,0,0,0,4,0.8,4,1,5,0.2,0,0,0,0,0,0,0,0,0,100.0
quickstarts/storage-account-0640/azuredeploy,azuredeploy,security_high,security,1,5,5,1,1,0,1,1,1,0,2,0,0,2,0,0,0,1,0.27,0.21,1,1,0,0,0,0,0,1,0,1,0.92,0,0,0,0,1,0,0,0,0,0.0,0,1,3,0.0,1,5,5,5,0,0,0,1,3,50
quickstarts/storage-account-0640/azuredeploy,azuredeploy,security_medium,security,1,5,5,1,1,0,1,1,1,0,1,3,0,2,0,0,1,1,0.67,0.04,1,1,0,0,0,1,0,1,0,1,0.76,0,0,0,0,1,0,0,0,1,0.2,1,0,5,0.05,1,6,6,6,0,0,0,1,3,40
quickstarts/storage-account-0640/azuredeploy,azuredeploy,operational_high,operational,1,5,5,1,1,0,1,1,1,0,0,1,0,2,0,1,0,0,0.86,0.82,0,0,0,0,0,0,1,1,0,1,0.11,0,1,0,0,1,0,0,0,3,0.6,3,0,1,0.15,1,2,2,0,2,0,0,0,2,80
quickstarts/storage-account-0640/azuredeploy,azuredeploy,operational_medium,operational,1,5,5,1,1,0,1,1,1,0,2,3,0,2,0,1,0,0,0.95,0.99,0,0,0,0,0,0,1,0,1,0,0.23,1,1,1,0,1,0,0,0,2,0.4,2,1,5,0.1,1,4,4,0,4,0,0,1,3,60
quickstarts/storage-account-0640/azuredeploy,azuredeploy,reliability_high,reliability,1,5,5,1,1,0,1,1,1,0,2,1,0,0,0,1,0,0,0.9,0.93,0,0,0,0,0,0,1,1,0,1,0.74,0,0,0,1,1,0,1,0,2,0.4,2,0,1,0.1,1,2,2,0,0,2,0,0,2,80
quickstarts/storage-account-0640/azuredeploy,azuredeploy,reliability_medium,reliability,1,5,5,1,1,0,1,1,1,0,0,2,0,0,0,1,0,0,0.91,0.96,0,0,0,0,0,0,1,0,0,1,0.72,0,0,0,0,0,1,0,0,2,0.4,2,1,1,0.1,1,1,1,0,0,1,0,0,2,90
quickstarts/storage-account-0640/azuredeploy,azuredeploy,security_all,security,1,5,5,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0.51,0.18,0,0,0,0,0,1,0,1,0,1,0.83,0,0,0,0,1,0,0,0,1,0.2,1,1,2,0.05,1,4,4,4,0,0,0,1,3,60
quickstarts/storage-account-0640/azuredeploy,azuredeploy,operational_all,operational,1,5,5,1,1,0,1,1,1,0,1,2,0,1,0,1,0,0,0.94,0.96,0,0,0,0,0,0,1,1,0,1,0.4,1,0,1,0,1,0,0,0,3,0.6,3,1,0,0.15,1,3,3,0,3,0,0,1,3,70
quickstarts/storage-account-0640/azuredeploy,azuredeploy,reliability_all,reliability,1,5,5,1,1,0,1,1,1,0,2,3,0,0,0,1,0,0,0.8,0.88,0,0,0,0,0,0,1,1,0,1,0.84,0,0,0,0,0,1,1,0,2,0.4,2,0,0,0.1,1,2,2,0,0,2,0,0,2,80
quickstarts/storage-account-0640/azuredeploy,azuredeploy,security_operational,combined,1,5,5,1,1,0,1,1,1,0,2,3,0,1,0,1,0,0,0.84,0.95,0,0,0,0,0,0,1,0,0,1,0.9,0,0,0,0,1,0,0,0,0,0.0,0,0,5,0.0,1,6,6,4,2,0,0,1,3,40
quickstarts/storage-account-0640/azuredeploy,azuredeploy,security_reliability,combined,1,5,5,1,1,0,1,1,1,0,2,1,0,2,0,1,0,0,0.93,0.93,0,0,0,0,0,0,1,0,0,1,0.72,0,0,0,0,1,0,0,0,2,0.4,2,1,3,0.1,1,4,4,2,0,2,0,1,3,60
quickstarts/storage-account-0640/azuredeploy,azuredeploy,operational_reliability,combined,1,5,5,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0.99,1.0,0,0,0,0,0,0,1,0,0,1,0.8,0,0,0,0,1,0,0,0,1,0.2,1,1,1,0.05,1,5,5,0,3,2,0,1,3,50
quickstarts/storage-account-0640/azuredeploy,azuredeploy,all_mutations,combined,1,5,5,1,1,0,1,1,1,0,0,3,0,2,0,1,0,0,0.81,0.95,0,0,0,0,0,0,1,0,0,1,0.72,0,0,0,0,1,0,0,0,4,0.8,4,1,5,0.2,0,0,0,0,0,0,0,0,0,100.0
quickstarts/kubernetes-0641/azuredeploy,azuredeploy,baseline,control,0,6,1,0,1,1,0,1,0,1,0,3,1,0,0,0,0,0,0.92,0.8,0,0,0,0,0,0,1,0,0,1,0.83,0,0,0,0,1,0,0,0,5,0.83,5,1,4,0.167,0,0,0,0,0,0,0,0,0,100.0
quickstarts/kubernetes-0641/azuredeploy,azuredeploy,security_high,security,1,6,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0.61,0.41,0,1,0,1,1,0,0,1,0,1,0.99,0,0,0,0,1,0,0,0,2,0.33,2,0,4,0.067,1,4,4,4,0,0,0,1,3,60
quickstarts/kubernetes-0641/azuredeploy,azuredeploy,security_medium,security,1,6,1,0,1,1,0,1,0,1,0,2,1,0,0,0,0,0,0.29,0.41,0,1,0,1,0,0,0,0,0,1,0.93,0,0,0,0,1,0,0,0,1,0.17,1,1,4,0.033,1,4,4,4,0,0,0,1,3,60
quickstarts/kubernetes-0641/azuredeploy,azuredeploy,operational_high,operational,1,6,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0.99,0.96,0,0,0,0,0,0,1,1,1,0,0.05,1,0,0,0,1,0,0,0,3,0.5,3,0,5,0.1,1,3,3,0,3,0,0,1,3,70
quickstarts/kubernetes-0641/azuredeploy,azuredeploy,operational_medium,operational,1,6,1,0,1,1,0,1,0,1,0,3,1,0,0,0,0,0,0.94,0.84,0,0,0,0,0,0,1,1,0,1,0.19,1,0,0,0,1,0,0,0,4,0.67,4,1,5,0.133,1,2,2,0,2,0,0,0,2,80
quickstarts/kubernetes-0641/azuredeploy,azuredeploy,reliability_high,reliability,1,6,1,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0.89,0.86,0,0,0,0,0,0,1,1,0,1,0.93,0,0,0,1,0,1,0,0,0,0.0,0,0,0,0.0,1,2,2,0,0,2,0,0,2,80
quickstarts/kubernetes-0641/azuredeploy,azuredeploy,reliability_medium,reliability,1,6,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0.97,0.98,0,0,0,0,0,0,1,0,0,1,0.75,0,0,0,1,0,1,0,0,5,0.83,5,1,5,0.167,1,2,2,0,0,2,0,0,2,80
